reviewId,userName,userImage,score,title,text,thumbsUp,replyText,version,appVersion,date,url
"28a84205-fe73-4a25-9952-f7c39065db30","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","5",,"the best app in the store","0","","2014.03","","2020-03-27T18:49:28.905Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=28a84205-fe73-4a25-9952-f7c39065db30"
"4d80e793-f5ce-4e66-8b6c-85adbbc03a68","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","5",,"Wonderful search through all files with wildcards amd regexp for advanced searches. Been using for years, no problems at all. Thanks for a great tool. (Author also wrote & maintains Jota, a very versatile text editor - check it out!)","10","","2014.03","","2020-03-20T16:01:15.490Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=4d80e793-f5ce-4e66-8b6c-85adbbc03a68"
"8bf8fdc1-23c8-4a36-820f-fe5d498f87b3","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","5",,"Good software. It searches quickly through thousands of files","2","","2014.03","","2020-03-13T18:11:26.114Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=8bf8fdc1-23c8-4a36-820f-fe5d498f87b3"
"0825ed33-8e3d-49b5-879b-5dfaa04a2f52","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","5",,"Eventually. This is it. Wonderful, cool, simple, fast, free, no ad and completely useful. And definitely better than similar apps (you know those ugly apps). Please add donate button.","1","","2014.03","","2020-03-07T18:26:30.449Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=0825ed33-8e3d-49b5-879b-5dfaa04a2f52"
"6c42a434-7911-410c-99fb-381210325e03","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","5",,"thanks a lot for the app.","0","","2014.03","","2020-02-22T01:37:32.927Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=6c42a434-7911-410c-99fb-381210325e03"
"707be33b-1667-4e51-90eb-f491a8f3fa54","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","5",,"Awesome","0","","2014.03","","2020-01-08T00:27:52.238Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=707be33b-1667-4e51-90eb-f491a8f3fa54"
"0e53d028-1137-40d6-9ee2-28f3395d18dd","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","4",,"doesn't utilize the power of high end phones","0","","","","2020-01-07T14:02:09.473Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=0e53d028-1137-40d6-9ee2-28f3395d18dd"
"66500608-321b-4fc7-bdb3-bc3444e91a7e","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","5",,"Very good app","0","","","","2019-12-30T14:54:22.294Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=66500608-321b-4fc7-bdb3-bc3444e91a7e"
"cbdce539-b013-4e82-98d1-f875b6d98b3e","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","5",,"Files location is shown. Clear text preview. Limit between files clear enough. No add. Doesn't seems to abuse of your data. Fast. @jotaplus - Thanks for working on it and sharing opensource","2","","2014.03","","2019-10-02T02:14:12.611Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=cbdce539-b013-4e82-98d1-f875b6d98b3e"
"f36164cd-bfc6-4b09-a3f0-18ace0b91c43","A Google user","https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g","5",,"Excellent app. Especially for people with command line experience","1","","2014.03","","2019-09-24T04:04:37.719Z","https://play.google.com/store/apps/details?id=jp.sblo.pandora.aGrep&reviewId=f36164cd-bfc6-4b09-a3f0-18ace0b91c43"
